;DOI;PUBYEAR;AUTHOR_CNT;REF_CNT;COUNTRY_CNT;INST_CNT;CIT_CNT;COUNTRYCODE;keyword
820;10.1111/ropr.12083;2014;2.0;4.0;1.0;1.0;0.0;USA;big data
821;10.1016/j.peva.2013.08.006;2013;6.0;29.0;2.0;3.0;0.0;ECU;big data
822;10.1016/j.peva.2013.08.006;2013;6.0;29.0;2.0;3.0;0.0;USA;big data
823;10.1016/j.peva.2013.08.006;2013;6.0;29.0;2.0;3.0;0.0;USA;big data
824;10.1111/ropr.12080;2014;1.0;17.0;1.0;1.0;0.0;USA;big data
825;10.1111/ropr.12080;2014;1.0;17.0;1.0;1.0;0.0;USA;big data
826;10.1111/ropr.12083;2014;2.0;4.0;1.0;1.0;0.0;USA;big data
827;10.1111/ropr.12079;2014;2.0;15.0;1.0;1.0;0.0;USA;big data
828;10.1016/j.jtrangeo.2013.04.007;2013;1.0;152.0;1.0;1.0;1.0;USA;big data
829;10.1016/j.jtrangeo.2013.04.007;2013;1.0;152.0;1.0;1.0;1.0;USA;big data
830;10.1111/ropr.12079;2014;2.0;15.0;1.0;1.0;0.0;USA;big data
831;10.1111/ropr.12079;2014;2.0;15.0;1.0;1.0;0.0;USA;big data
832;10.1111/ropr.12079;2014;2.0;15.0;1.0;1.0;0.0;USA;big data
833;10.1016/j.envsoft.2014.10.007;2015;5.0;102.0;2.0;4.0;0.0;GBR;big data
834;10.1016/j.envsoft.2014.10.007;2015;5.0;102.0;2.0;4.0;0.0;GBR;big data
835;10.1016/j.envsoft.2014.10.007;2015;5.0;102.0;2.0;4.0;0.0;GBR;big data
836;10.1016/j.envsoft.2014.10.007;2015;5.0;102.0;2.0;4.0;0.0;GBR;big data
837;10.1016/j.envsoft.2014.10.007;2015;5.0;102.0;2.0;4.0;0.0;DEU;big data
838;10.1016/j.envsoft.2014.10.007;2015;5.0;102.0;2.0;4.0;0.0;GBR;big data
839;10.1007/s10586-014-0400-1;2015;5.0;26.0;2.0;2.0;0.0;TWN;big data
840;10.1007/s10586-014-0400-1;2015;5.0;26.0;2.0;2.0;0.0;TWN;big data
841;10.1007/s10586-014-0400-1;2015;5.0;26.0;2.0;2.0;0.0;TWN;big data
842;10.1007/s10586-014-0400-1;2015;5.0;26.0;2.0;2.0;0.0;USA;big data
843;10.1007/s10586-014-0400-1;2015;5.0;26.0;2.0;2.0;0.0;USA;big data
844;10.1007/s10586-014-0400-1;2015;5.0;26.0;2.0;2.0;0.0;USA;big data
845;10.1177/0038038513511561;2014;4.0;39.0;1.0;1.0;0.0;GBR;big data
846;10.1177/0038038513511561;2014;4.0;39.0;1.0;1.0;0.0;GBR;big data
847;10.1177/0038038513511561;2014;4.0;39.0;1.0;1.0;0.0;GBR;big data
848;10.1177/0038038513511561;2014;4.0;39.0;1.0;1.0;0.0;GBR;big data
849;10.1177/0038038513511561;2014;4.0;39.0;1.0;1.0;0.0;GBR;big data
850;10.1007/s10676-014-9357-2;2015;2.0;36.0;1.0;2.0;0.0;USA;big data
851;10.1007/s10676-014-9357-2;2015;2.0;36.0;1.0;2.0;0.0;USA;big data
852;10.1007/s10676-014-9357-2;2015;2.0;36.0;1.0;2.0;0.0;USA;big data
853;10.1016/j.compenvurbsys.2015.01.002;2015;6.0;46.0;1.0;2.0;0.0;USA;big data
854;10.1016/j.compenvurbsys.2015.01.002;2015;6.0;46.0;1.0;2.0;0.0;USA;big data
855;10.1016/j.compenvurbsys.2015.01.002;2015;6.0;46.0;1.0;2.0;0.0;USA;big data
856;10.1016/j.compenvurbsys.2015.01.002;2015;6.0;46.0;1.0;2.0;0.0;USA;big data
857;10.1016/j.compenvurbsys.2015.01.002;2015;6.0;46.0;1.0;2.0;0.0;USA;big data
858;10.1016/j.compenvurbsys.2015.01.002;2015;6.0;46.0;1.0;2.0;0.0;USA;big data
859;10.1016/j.compenvurbsys.2015.01.002;2015;6.0;46.0;1.0;2.0;0.0;USA;big data
860;10.1016/j.compenvurbsys.2015.01.002;2015;6.0;46.0;1.0;2.0;0.0;USA;big data
861;10.1016/j.compenvurbsys.2015.01.002;2015;6.0;46.0;1.0;2.0;0.0;USA;big data
862;10.1108/AJIM-09-2013-0092;2014;2.0;29.0;1.0;2.0;0.0;TWN;big data
863;10.1108/AJIM-09-2013-0092;2014;2.0;29.0;1.0;2.0;0.0;TWN;big data
864;10.1007/s11886-013-0441-8;2014;2.0;18.0;1.0;2.0;0.0;USA;big data
865;10.1007/s11886-013-0441-8;2014;2.0;18.0;1.0;2.0;0.0;USA;big data
866;10.1007/s11886-013-0441-8;2014;2.0;18.0;1.0;2.0;0.0;USA;big data
867;10.1007/s11886-013-0441-8;2014;2.0;18.0;1.0;2.0;0.0;USA;big data
868;10.1108/AJIM-09-2013-0092;2014;2.0;29.0;1.0;2.0;0.0;TWN;big data
869;10.1016/j.jnca.2014.05.010;2014;5.0;25.0;1.0;3.0;0.0;CHN;big data
870;10.1016/j.jnca.2014.05.010;2014;5.0;25.0;1.0;3.0;0.0;CHN;big data
871;10.1016/j.jnca.2014.05.010;2014;5.0;25.0;1.0;3.0;0.0;CHN;big data
872;10.1016/j.jnca.2014.05.010;2014;5.0;25.0;1.0;3.0;0.0;CHN;big data
873;10.1016/j.jnca.2014.05.010;2014;5.0;25.0;1.0;3.0;0.0;CHN;big data
874;10.1016/j.jnca.2014.05.010;2014;5.0;25.0;1.0;3.0;0.0;CHN;big data
875;10.1016/j.jnca.2014.05.010;2014;5.0;25.0;1.0;3.0;0.0;CHN;big data
876;10.1016/j.jnca.2014.05.010;2014;5.0;25.0;1.0;3.0;0.0;CHN;big data
877;10.1016/j.neunet.2014.05.009;2014;6.0;61.0;1.0;2.0;1.0;CHN;big data
878;10.1186/1471-2164-15-966;2014;5.0;112.0;5.0;6.0;0.0;DEU;big data
879;10.1159/000356751;2013;1.0;25.0;1.0;1.0;0.0;USA;big data
880;10.1159/000356751;2013;1.0;25.0;1.0;1.0;0.0;USA;big data
881;10.1016/j.neunet.2014.05.009;2014;6.0;61.0;1.0;2.0;1.0;CHN;big data
882;10.1016/j.neunet.2014.05.009;2014;6.0;61.0;1.0;2.0;1.0;CHN;big data
883;10.1016/j.neunet.2014.05.009;2014;6.0;61.0;1.0;2.0;1.0;CHN;big data
884;10.1016/j.neunet.2014.05.009;2014;6.0;61.0;1.0;2.0;1.0;CHN;big data
885;10.1016/j.neunet.2014.05.009;2014;6.0;61.0;1.0;2.0;1.0;CHN;big data
886;10.1016/j.neunet.2014.05.009;2014;6.0;61.0;1.0;2.0;1.0;CHN;big data
887;10.1186/1471-2164-15-966;2014;5.0;112.0;5.0;6.0;0.0;NLD;big data
888;10.1186/1471-2164-15-966;2014;5.0;112.0;5.0;6.0;0.0;NLD;big data
889;10.1186/1471-2164-15-966;2014;5.0;112.0;5.0;6.0;0.0;NLD;big data
890;10.1186/1471-2164-15-966;2014;5.0;112.0;5.0;6.0;0.0;CHN;big data
891;10.1186/1471-2164-15-966;2014;5.0;112.0;5.0;6.0;0.0;CHN;big data
892;10.1186/1471-2164-15-966;2014;5.0;112.0;5.0;6.0;0.0;CHN;big data
893;10.1186/1471-2164-15-966;2014;5.0;112.0;5.0;6.0;0.0;USA;big data
894;10.1186/1471-2164-15-966;2014;5.0;112.0;5.0;6.0;0.0;GBR;big data
895;10.1016/j.neunet.2014.05.009;2014;6.0;61.0;1.0;2.0;1.0;CHN;big data
896;10.1007/s11192-014-1238-2;2014;3.0;14.0;1.0;1.0;0.0;USA;big data
897;10.1007/s11192-014-1238-2;2014;3.0;14.0;1.0;1.0;0.0;USA;big data
898;10.1007/s11192-014-1238-2;2014;3.0;14.0;1.0;1.0;0.0;USA;big data
899;10.1007/s11192-014-1238-2;2014;3.0;14.0;1.0;1.0;0.0;USA;big data
900;10.1007/s12083-013-0228-0;2013;4.0;21.0;1.0;2.0;0.0;CHN;big data
901;10.1007/s12083-013-0228-0;2013;4.0;21.0;1.0;2.0;0.0;CHN;big data
902;10.1007/s12083-013-0228-0;2013;4.0;21.0;1.0;2.0;0.0;CHN;big data
903;10.1007/s12083-013-0228-0;2013;4.0;21.0;1.0;2.0;0.0;CHN;big data
904;10.1007/s12083-013-0228-0;2013;4.0;21.0;1.0;2.0;0.0;CHN;big data
905;10.1186/s12859-014-0424-9;2014;2.0;9.0;1.0;1.0;0.0;USA;big data
906;10.1186/s12859-014-0424-9;2014;2.0;9.0;1.0;1.0;0.0;USA;big data
907;10.1186/s12859-014-0424-9;2014;2.0;9.0;1.0;1.0;0.0;USA;big data
908;10.1109/TII.2014.2302638;2014;7.0;68.0;2.0;7.0;5.0;CHN;big data
909;10.1109/TII.2014.2302638;2014;7.0;68.0;2.0;7.0;5.0;USA;big data
910;10.1016/j.is.2014.11.005;2015;2.0;25.0;1.0;2.0;0.0;KOR;big data
911;10.1016/j.is.2014.11.005;2015;2.0;25.0;1.0;2.0;0.0;KOR;big data
912;10.1016/j.is.2014.11.005;2015;2.0;25.0;1.0;2.0;0.0;KOR;big data
913;10.1109/TII.2014.2302638;2014;7.0;68.0;2.0;7.0;5.0;CHN;big data
914;10.1109/TII.2014.2302638;2014;7.0;68.0;2.0;7.0;5.0;CHN;big data
915;10.1109/TII.2014.2302638;2014;7.0;68.0;2.0;7.0;5.0;CHN;big data
916;10.1109/TII.2014.2302638;2014;7.0;68.0;2.0;7.0;5.0;CHN;big data
917;10.1109/TII.2014.2302638;2014;7.0;68.0;2.0;7.0;5.0;CHN;big data
918;10.1109/TII.2014.2302638;2014;7.0;68.0;2.0;7.0;5.0;CHN;big data
919;10.1109/TII.2014.2302638;2014;7.0;68.0;2.0;7.0;5.0;CHN;big data
920;10.1109/TII.2014.2302638;2014;7.0;68.0;2.0;7.0;5.0;CHN;big data
921;10.1109/TII.2014.2302638;2014;7.0;68.0;2.0;7.0;5.0;CHN;big data
922;10.1109/TII.2014.2302638;2014;7.0;68.0;2.0;7.0;5.0;CHN;big data
923;10.1007/s12098-014-1585-2;2015;3.0;13.0;1.0;1.0;0.0;USA;big data
924;10.1007/s12098-014-1585-2;2015;3.0;13.0;1.0;1.0;0.0;USA;big data
925;10.1007/s12098-014-1585-2;2015;3.0;13.0;1.0;1.0;0.0;USA;big data
926;10.1007/s12098-014-1585-2;2015;3.0;13.0;1.0;1.0;0.0;USA;big data
927;10.1016/j.knosys.2014.05.008;2014;4.0;33.0;1.0;2.0;0.0;DEU;big data
928;10.1016/j.knosys.2014.05.008;2014;4.0;33.0;1.0;2.0;0.0;DEU;big data
929;10.1016/j.knosys.2014.05.008;2014;4.0;33.0;1.0;2.0;0.0;DEU;big data
930;10.1016/j.knosys.2014.05.008;2014;4.0;33.0;1.0;2.0;0.0;DEU;big data
931;10.1016/j.future.2013.07.016;2014;4.0;28.0;1.0;3.0;1.0;ITA;big data
932;;2014;1.0;56.0;1.0;1.0;0.0;USA;big data
933;;2014;1.0;56.0;1.0;1.0;0.0;USA;big data
934;10.1016/j.knosys.2014.05.008;2014;4.0;33.0;1.0;2.0;0.0;DEU;big data
935;10.1016/j.knosys.2014.05.008;2014;4.0;33.0;1.0;2.0;0.0;DEU;big data
936;10.1016/j.eswa.2012.09.017;2013;2.0;55.0;1.0;1.0;7.0;KOR;big data
937;10.1016/j.eswa.2012.09.017;2013;2.0;55.0;1.0;1.0;7.0;KOR;big data
938;10.1016/j.eswa.2012.09.017;2013;2.0;55.0;1.0;1.0;7.0;KOR;big data
939;10.1016/j.future.2013.07.016;2014;4.0;28.0;1.0;3.0;1.0;ITA;big data
940;10.1016/j.future.2013.07.016;2014;4.0;28.0;1.0;3.0;1.0;ITA;big data
941;10.1016/j.future.2013.07.016;2014;4.0;28.0;1.0;3.0;1.0;ITA;big data
942;10.1016/j.future.2013.07.016;2014;4.0;28.0;1.0;3.0;1.0;ITA;big data
943;10.1016/j.cities.2014.11.013;2015;1.0;32.0;1.0;1.0;0.0;SWE;big data
944;10.1016/j.cities.2014.11.013;2015;1.0;32.0;1.0;1.0;0.0;SWE;big data
945;10.1016/j.cageo.2013.07.025;2013;8.0;33.0;1.0;2.0;3.0;USA;big data
946;10.1016/j.cageo.2013.07.025;2013;8.0;33.0;1.0;2.0;3.0;USA;big data
947;10.1016/j.cageo.2013.07.025;2013;8.0;33.0;1.0;2.0;3.0;USA;big data
948;10.1016/j.cageo.2013.07.025;2013;8.0;33.0;1.0;2.0;3.0;USA;big data
949;10.1016/j.cageo.2013.07.025;2013;8.0;33.0;1.0;2.0;3.0;USA;big data
950;10.1016/j.cageo.2013.07.025;2013;8.0;33.0;1.0;2.0;3.0;USA;big data
951;10.1016/j.cageo.2013.07.025;2013;8.0;33.0;1.0;2.0;3.0;USA;big data
952;10.1016/j.cageo.2013.07.025;2013;8.0;33.0;1.0;2.0;3.0;USA;big data
953;10.1016/j.cageo.2013.07.025;2013;8.0;33.0;1.0;2.0;3.0;USA;big data
954;10.1007/s11518-013-5219-4;2013;1.0;43.0;1.0;1.0;4.0;USA;big data
955;10.1016/j.poetic.2013.08.002;2013;2.0;68.0;1.0;2.0;2.0;USA;big data
956;10.1016/j.poetic.2013.08.002;2013;2.0;68.0;1.0;2.0;2.0;USA;big data
957;10.1016/j.poetic.2013.08.002;2013;2.0;68.0;1.0;2.0;2.0;USA;big data
958;10.1007/s11518-013-5219-4;2013;1.0;43.0;1.0;1.0;4.0;USA;big data
959;10.1016/j.tele.2014.09.006;2015;2.0;24.0;1.0;2.0;0.0;KOR;big data
960;10.1016/j.tele.2014.09.006;2015;2.0;24.0;1.0;2.0;0.0;KOR;big data
961;10.1016/j.tele.2014.09.006;2015;2.0;24.0;1.0;2.0;0.0;KOR;big data
962;10.1016/j.neunet.2014.05.017;2014;4.0;31.0;1.0;2.0;0.0;CHN;big data
963;10.1111/biom.12085;2013;3.0;37.0;1.0;1.0;0.0;USA;big data
964;10.1111/biom.12085;2013;3.0;37.0;1.0;1.0;0.0;USA;big data
965;10.1111/biom.12085;2013;3.0;37.0;1.0;1.0;0.0;USA;big data
966;10.1111/biom.12085;2013;3.0;37.0;1.0;1.0;0.0;USA;big data
967;10.1016/j.jss.2014.07.023;2015;3.0;25.0;1.0;2.0;0.0;CHN;big data
968;10.1016/j.jss.2014.07.023;2015;3.0;25.0;1.0;2.0;0.0;CHN;big data
969;10.1016/j.jss.2014.07.023;2015;3.0;25.0;1.0;2.0;0.0;CHN;big data
970;10.1016/j.jss.2014.07.023;2015;3.0;25.0;1.0;2.0;0.0;CHN;big data
971;10.1016/j.neunet.2014.05.017;2014;4.0;31.0;1.0;2.0;0.0;CHN;big data
972;10.1016/j.jss.2014.07.023;2015;3.0;25.0;1.0;2.0;0.0;CHN;big data
973;10.1016/j.neunet.2014.05.017;2014;4.0;31.0;1.0;2.0;0.0;CHN;big data
974;10.1016/j.neunet.2014.05.017;2014;4.0;31.0;1.0;2.0;0.0;CHN;big data
975;10.1016/j.neunet.2014.05.017;2014;4.0;31.0;1.0;2.0;0.0;CHN;big data
976;10.1016/j.pmcj.2013.07.002;2013;3.0;25.0;1.0;1.0;1.0;GBR;big data
977;10.1016/j.pmcj.2013.07.002;2013;3.0;25.0;1.0;1.0;1.0;GBR;big data
978;10.1016/j.pmcj.2013.07.002;2013;3.0;25.0;1.0;1.0;1.0;GBR;big data
979;10.1016/j.pmcj.2013.07.002;2013;3.0;25.0;1.0;1.0;1.0;GBR;big data
980;10.1016/j.outlook.2014.06.008;2014;11.0;25.0;1.0;2.0;0.0;USA;big data
981;10.1016/j.outlook.2014.06.008;2014;11.0;25.0;1.0;2.0;0.0;USA;big data
982;10.1016/j.outlook.2014.06.008;2014;11.0;25.0;1.0;2.0;0.0;USA;big data
983;10.1016/j.outlook.2014.06.008;2014;11.0;25.0;1.0;2.0;0.0;USA;big data
984;10.1016/j.outlook.2014.06.008;2014;11.0;25.0;1.0;2.0;0.0;USA;big data
985;10.1016/j.outlook.2014.06.008;2014;11.0;25.0;1.0;2.0;0.0;USA;big data
986;10.1016/j.outlook.2014.06.008;2014;11.0;25.0;1.0;2.0;0.0;USA;big data
987;10.1016/j.outlook.2014.06.008;2014;11.0;25.0;1.0;2.0;0.0;USA;big data
988;10.1016/j.outlook.2014.06.008;2014;11.0;25.0;1.0;2.0;0.0;USA;big data
989;10.1016/j.outlook.2014.06.008;2014;11.0;25.0;1.0;2.0;0.0;USA;big data
990;10.1016/j.outlook.2014.06.008;2014;11.0;25.0;1.0;2.0;0.0;USA;big data
991;10.1016/j.outlook.2014.06.008;2014;11.0;25.0;1.0;2.0;0.0;USA;big data
992;10.1093/cjres/rsu021;2015;2.0;52.0;3.0;3.0;1.0;USA;big data
993;10.1093/cjres/rsu021;2015;2.0;52.0;3.0;3.0;1.0;USA;big data
994;10.1093/cjres/rsu021;2015;2.0;52.0;3.0;3.0;1.0;USA;big data
995;10.1093/cjres/rsu021;2015;2.0;52.0;3.0;3.0;1.0;GBR;big data
996;10.1093/cjres/rsu021;2015;2.0;52.0;3.0;3.0;1.0;FRA;big data
997;10.1016/j.neucom.2013.02.053;2014;4.0;56.0;1.0;1.0;0.0;CHN;big data
998;10.1016/j.neucom.2013.02.053;2014;4.0;56.0;1.0;1.0;0.0;CHN;big data
999;10.1016/j.neucom.2013.02.053;2014;4.0;56.0;1.0;1.0;0.0;CHN;big data
1000;10.1016/j.neucom.2013.02.053;2014;4.0;56.0;1.0;1.0;0.0;CHN;big data
1001;10.1016/j.neucom.2013.02.053;2014;4.0;56.0;1.0;1.0;0.0;CHN;big data
1002;10.1016/j.neucom.2013.02.053;2014;4.0;56.0;1.0;1.0;0.0;CHN;big data
1003;10.1016/j.neucom.2013.02.053;2014;4.0;56.0;1.0;1.0;0.0;CHN;big data
1004;10.1016/j.neucom.2013.02.053;2014;4.0;56.0;1.0;1.0;0.0;CHN;big data
1005;10.1016/j.neucom.2013.02.053;2014;4.0;56.0;1.0;1.0;0.0;CHN;big data
1006;10.1016/j.eswa.2014.10.049;2015;1.0;40.0;1.0;1.0;0.0;USA;big data
1007;10.1016/j.eswa.2014.10.049;2015;1.0;40.0;1.0;1.0;0.0;USA;big data
1008;10.1016/j.knosys.2014.11.007;2015;5.0;31.0;1.0;1.0;0.0;ESP;big data
1009;10.1016/j.knosys.2014.11.007;2015;5.0;31.0;1.0;1.0;0.0;ESP;big data
1010;10.1016/j.knosys.2014.11.007;2015;5.0;31.0;1.0;1.0;0.0;ESP;big data
1011;10.1016/j.knosys.2014.11.007;2015;5.0;31.0;1.0;1.0;0.0;ESP;big data
1012;10.1016/j.knosys.2014.11.007;2015;5.0;31.0;1.0;1.0;0.0;ESP;big data
1013;10.1016/j.joi.2013.05.004;2013;2.0;48.0;2.0;2.0;5.0;NLD;big data
1014;10.1016/j.joi.2013.05.004;2013;2.0;48.0;2.0;2.0;5.0;KOR;big data
1015;10.1016/j.joi.2013.05.004;2013;2.0;48.0;2.0;2.0;5.0;KOR;big data
1016;10.1016/j.knosys.2014.11.007;2015;5.0;31.0;1.0;1.0;0.0;ESP;big data
1017;10.1016/j.future.2014.04.002;2015;7.0;46.0;1.0;4.0;0.0;CHN;big data
1018;10.1016/j.future.2014.04.002;2015;7.0;46.0;1.0;4.0;0.0;CHN;big data
1019;10.1016/j.future.2014.04.002;2015;7.0;46.0;1.0;4.0;0.0;CHN;big data
1020;10.1016/j.future.2014.04.002;2015;7.0;46.0;1.0;4.0;0.0;CHN;big data
1021;10.1016/j.future.2014.04.002;2015;7.0;46.0;1.0;4.0;0.0;CHN;big data
1022;10.1016/j.future.2014.04.002;2015;7.0;46.0;1.0;4.0;0.0;CHN;big data
1023;10.1007/s11036-013-0489-0;2014;3.0;155.0;2.0;3.0;8.0;CHN;big data
1024;10.1007/s11036-013-0489-0;2014;3.0;155.0;2.0;3.0;8.0;CHN;big data
1025;10.1007/s11036-013-0489-0;2014;3.0;155.0;2.0;3.0;8.0;USA;big data
1026;10.1007/s11036-013-0489-0;2014;3.0;155.0;2.0;3.0;8.0;CHN;big data
1027;10.1016/j.future.2014.04.002;2015;7.0;46.0;1.0;4.0;0.0;CHN;big data
1028;10.1016/j.future.2014.04.002;2015;7.0;46.0;1.0;4.0;0.0;CHN;big data
1029;10.1016/j.future.2014.04.002;2015;7.0;46.0;1.0;4.0;0.0;CHN;big data
1030;10.1186/1476-072X-13-10;2014;2.0;36.0;2.0;2.0;2.0;CHE;big data
1031;10.1186/1476-072X-13-10;2014;2.0;36.0;2.0;2.0;2.0;GBR;big data
1032;10.1186/1476-072X-13-10;2014;2.0;36.0;2.0;2.0;2.0;GBR;big data
1033;;2014;3.0;0.0;1.0;1.0;0.0;KOR;big data
1034;;2014;3.0;0.0;1.0;1.0;0.0;KOR;big data
1035;;2014;3.0;0.0;1.0;1.0;0.0;KOR;big data
1036;10.1016/j.clsr.2014.07.006;2014;1.0;3.0;1.0;1.0;0.0;GBR;big data
1037;10.1016/j.clsr.2014.07.006;2014;1.0;3.0;1.0;1.0;0.0;GBR;big data
1038;10.1007/s10601-013-9155-1;2014;2.0;24.0;1.0;1.0;0.0;IRL;big data
1039;10.1007/s10601-013-9155-1;2014;2.0;24.0;1.0;1.0;0.0;IRL;big data
1040;10.1007/s10601-013-9155-1;2014;2.0;24.0;1.0;1.0;0.0;IRL;big data
1041;10.1109/TITS.2014.2323341;2015;4.0;14.0;2.0;2.0;0.0;USA;big data
1042;10.1109/TITS.2014.2323341;2015;4.0;14.0;2.0;2.0;0.0;USA;big data
1043;10.1109/TITS.2014.2323341;2015;4.0;14.0;2.0;2.0;0.0;USA;big data
1044;10.1109/TITS.2014.2323341;2015;4.0;14.0;2.0;2.0;0.0;USA;big data
1045;10.1109/TITS.2014.2323341;2015;4.0;14.0;2.0;2.0;0.0;DEU;big data
1046;10.1016/j.diin.2014.08.002;2014;2.0;45.0;1.0;1.0;1.0;AUS;big data
1047;10.1016/j.diin.2014.08.002;2014;2.0;45.0;1.0;1.0;1.0;AUS;big data
1048;10.1016/j.diin.2014.08.002;2014;2.0;45.0;1.0;1.0;1.0;AUS;big data
1049;10.1016/j.dss.2012.05.048;2013;2.0;50.0;1.0;2.0;7.0;USA;big data
1050;10.1016/j.dss.2012.05.048;2013;2.0;50.0;1.0;2.0;7.0;USA;big data
1051;10.1016/j.dss.2012.05.048;2013;2.0;50.0;1.0;2.0;7.0;USA;big data
1052;10.1016/j.addr.2013.04.008;2013;2.0;101.0;1.0;1.0;2.0;USA;big data
1053;10.1016/j.addr.2013.04.008;2013;2.0;101.0;1.0;1.0;2.0;USA;big data
1054;10.1016/j.addr.2013.04.008;2013;2.0;101.0;1.0;1.0;2.0;USA;big data
1055;10.3414/ME14-01-0030;2015;3.0;13.0;1.0;2.0;0.0;USA;big data
1056;10.3414/ME14-01-0030;2015;3.0;13.0;1.0;2.0;0.0;USA;big data
1057;10.3414/ME14-01-0030;2015;3.0;13.0;1.0;2.0;0.0;USA;big data
1058;10.1093/biostatistics/kxt043;2014;4.0;43.0;1.0;3.0;0.0;USA;big data
1059;10.1093/biostatistics/kxt043;2014;4.0;43.0;1.0;3.0;0.0;USA;big data
1060;10.1093/biostatistics/kxt043;2014;4.0;43.0;1.0;3.0;0.0;USA;big data
1061;10.1093/biostatistics/kxt043;2014;4.0;43.0;1.0;3.0;0.0;USA;big data
1062;10.1093/biostatistics/kxt043;2014;4.0;43.0;1.0;3.0;0.0;USA;big data
1063;10.1007/s11192-013-1123-4;2014;1.0;14.0;1.0;1.0;2.0;KOR;big data
1064;10.1007/s11192-013-1123-4;2014;1.0;14.0;1.0;1.0;2.0;KOR;big data
1065;10.1016/j.ijmedinf.2012.11.003;2013;11.0;11.0;5.0;9.0;7.0;GBR;big data
1066;10.1093/biostatistics/kxt043;2014;4.0;43.0;1.0;3.0;0.0;USA;big data
1067;10.1093/biostatistics/kxt043;2014;4.0;43.0;1.0;3.0;0.0;USA;big data
1068;10.1016/j.ijmedinf.2012.11.003;2013;11.0;11.0;5.0;9.0;7.0;CHE;big data
1069;10.1016/j.ijmedinf.2012.11.003;2013;11.0;11.0;5.0;9.0;7.0;CHE;big data
1070;10.1016/j.ijmedinf.2012.11.003;2013;11.0;11.0;5.0;9.0;7.0;CHE;big data
1071;10.1016/j.ijmedinf.2012.11.003;2013;11.0;11.0;5.0;9.0;7.0;CHE;big data
1072;10.1016/j.ijmedinf.2012.11.003;2013;11.0;11.0;5.0;9.0;7.0;CHE;big data
1073;10.1016/j.ijmedinf.2012.11.003;2013;11.0;11.0;5.0;9.0;7.0;CHE;big data
1074;10.1016/j.ijmedinf.2012.11.003;2013;11.0;11.0;5.0;9.0;7.0;USA;big data
1075;10.1016/j.ijmedinf.2012.11.003;2013;11.0;11.0;5.0;9.0;7.0;ITA;big data
1076;10.1016/j.ijmedinf.2012.11.003;2013;11.0;11.0;5.0;9.0;7.0;USA;big data
1077;10.1016/j.ijmedinf.2012.11.003;2013;11.0;11.0;5.0;9.0;7.0;CHE;big data
1078;10.1016/j.ijmedinf.2012.11.003;2013;11.0;11.0;5.0;9.0;7.0;BEL;big data
1079;10.1016/j.clsr.2013.12.004;2014;1.0;0.0;1.0;1.0;0.0;GBR;big data
1080;10.1016/j.clsr.2013.12.004;2014;1.0;0.0;1.0;1.0;0.0;GBR;big data
1081;10.1109/TNB.2014.2319234;2014;2.0;31.0;1.0;2.0;1.0;CHN;big data
1082;10.1109/TNB.2014.2319234;2014;2.0;31.0;1.0;2.0;1.0;CHN;big data
1083;10.1109/TNB.2014.2319234;2014;2.0;31.0;1.0;2.0;1.0;CHN;big data
1084;10.1109/TNB.2014.2319234;2014;2.0;31.0;1.0;2.0;1.0;CHN;big data
1085;10.1109/TIE.2014.2314068;2014;5.0;25.0;2.0;2.0;0.0;SGP;big data
1086;10.1109/TIE.2014.2314068;2014;5.0;25.0;2.0;2.0;0.0;SGP;big data
1087;10.1109/TIE.2014.2314068;2014;5.0;25.0;2.0;2.0;0.0;SGP;big data
1088;10.1109/TIE.2014.2314068;2014;5.0;25.0;2.0;2.0;0.0;SGP;big data
1089;10.1109/TIE.2014.2314068;2014;5.0;25.0;2.0;2.0;0.0;SGP;big data
1090;10.7717/peerj.683;2014;3.0;27.0;1.0;1.0;0.0;SWE;big data
1091;10.7717/peerj.683;2014;3.0;27.0;1.0;1.0;0.0;SWE;big data
1092;10.7717/peerj.683;2014;3.0;27.0;1.0;1.0;0.0;SWE;big data
1093;10.1109/TIE.2014.2314068;2014;5.0;25.0;2.0;2.0;0.0;USA;big data
1094;10.1109/TBME.2013.2244600;2013;3.0;29.0;1.0;2.0;3.0;USA;big data
1095;10.7717/peerj.683;2014;3.0;27.0;1.0;1.0;0.0;SWE;big data
1096;10.1109/TBME.2013.2244600;2013;3.0;29.0;1.0;2.0;3.0;USA;big data
1097;10.1109/TBME.2013.2244600;2013;3.0;29.0;1.0;2.0;3.0;USA;big data
1098;10.1109/TBME.2013.2244600;2013;3.0;29.0;1.0;2.0;3.0;USA;big data
1099;10.1109/TBME.2013.2244600;2013;3.0;29.0;1.0;2.0;3.0;USA;big data
1100;10.1016/j.joi.2014.05.001;2014;4.0;66.0;2.0;3.0;0.0;TWN;big data
1101;10.1016/j.joi.2014.05.001;2014;4.0;66.0;2.0;3.0;0.0;CHN;big data
1102;10.1016/j.joi.2014.05.001;2014;4.0;66.0;2.0;3.0;0.0;CHN;big data
1103;10.1016/j.joi.2014.05.001;2014;4.0;66.0;2.0;3.0;0.0;TWN;big data
1104;10.1016/j.joi.2014.05.001;2014;4.0;66.0;2.0;3.0;0.0;TWN;big data
1105;10.1016/j.joi.2014.05.001;2014;4.0;66.0;2.0;3.0;0.0;TWN;big data
1106;10.1016/j.dss.2013.08.008;2014;3.0;88.0;2.0;2.0;0.0;KOR;big data
